result_family,outcome,model,group_or_metric,metric,v1_point_estimate,v1_ci_lower,v1_ci_upper,v1_ci_width,v1_1_point_estimate,v1_1_ci_lower,v1_1_ci_upper,v1_1_ci_width,v1_2_point_estimate,v1_2_ci_lower,v1_2_ci_upper,v1_2_ci_width,v1_2_minus_v1_1_point,v1_2_vs_v1_1_ci_width_change_percent
standardized_cif,icu_readmission_365d,Model 1,2_primary_psych_no_delirium,risk_difference_vs_group1,-0.0122626442097127,-0.012362665161434,-0.0121591176976496,0.00020354746378439988,-0.0122626442097127,-0.0285348249332388,0.002874183676632,0.0314090086098708,-0.002076812328400235,-0.013442794539410276,0.007884757578677997,0.021327552118088275,0.010185831881312465,-32.097340661093845
standardized_cif,icu_readmission_365d,Model 1,2_primary_psych_no_delirium,risk_ratio_vs_group1,0.924542699194897,0.9239445160272776,0.9251161086132428,0.0011715925859652199,0.9245426991948966,0.8309155593958868,1.017510637573216,0.18659507817732912,0.9839454241991191,0.901553804322791,1.062151097276098,0.16059729295330694,0.0594027250042225,-13.932728278778821
standardized_cif,icu_readmission_365d,Model 1,3_no_primary_psych_delirium,standardized_cif,0.1593085869678462,0.1584174808986312,0.1601830311849146,0.0017655502862833905,0.1593085869678462,0.1226387484624091,0.2111733583496685,0.08853460988725939,0.1543082704564539,0.1442765186010356,0.1657093718851639,0.021432853284128306,-0.005000316511392294,-75.79155393419471
standardized_cif,icu_readmission_365d,Model 1,3_no_primary_psych_delirium,risk_difference_vs_group1,-0.0032024501203428,-0.0035244036488628,-0.0028686850341233,0.0006557186147395002,-0.0032024501203428,-0.018953750039181,0.0135410925247363,0.0324948425639173,0.0249487436674439,0.012129711561430948,0.03825598228575775,0.026126270724326803,0.028151193787786702,-19.598715787169994
standardized_cif,icu_readmission_365d,Model 1,3_no_primary_psych_delirium,risk_ratio_vs_group1,0.9802939530894448,0.9782846657323966,0.9823258965382432,0.004041230805846618,0.9802939530894444,0.8842477948953328,1.0830919234138088,0.198844128518476,1.192863597190922,1.0919781179709602,1.3021491390508622,0.21017102107990193,0.2125696441014776,5.696367625143871
standardized_cif,icu_readmission_365d,Model 1,4_primary_psych_delirium,standardized_cif,0.1319760705832441,0.1311872259709653,0.1327455829762513,0.001558357005286004,0.1319760705832441,0.0993669205474061,0.1780131129430485,0.0786461923956424,0.1329593423796503,0.12111839281387739,0.14637578000371926,0.02525738718984187,0.0009832717964061988,-67.8847933759075
standardized_cif,icu_readmission_365d,Model 1,4_primary_psych_delirium,risk_difference_vs_group1,-0.0305349665049449,-0.0308899302733934,-0.0301819458674604,0.0007079844059330008,-0.030534966504945,-0.0499252405700297,-0.0115870155205616,0.0383382250494681,0.003599815590640293,-0.011186322540783805,0.017990577674444667,0.029176900215228473,0.03413478209558529,-23.89605888749075
standardized_cif,icu_readmission_365d,Model 1,4_primary_psych_delirium,risk_ratio_vs_group1,0.8121052757273669,0.8100038291270822,0.8142286624154991,0.004224833288416829,0.8121052757273666,0.7096356832935465,0.9277029173484608,0.21806723405491424,1.0278279897893545,0.9149357852346303,1.1449471575791674,0.23001137234453717,0.21572271406198795,5.477273255373674
standardized_cif,icu_readmission_365d,Model 2,1_no_primary_psych_no_delirium,standardized_cif,0.1570405377399507,0.1562303416546806,0.1578543128421044,0.0016239711874238005,0.1570405377399507,0.1198078736723322,0.2111995245868269,0.0913916509144947,0.1312851943844716,0.12485903156532559,0.13767850759266223,0.012819476027336643,-0.025755343355479104,-85.97303375192287
standardized_cif,icu_readmission_365d,Model 2,1_no_primary_psych_no_delirium,risk_difference_vs_group1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
